Name,Technique,Rule Type,Severity,Source
Potential Local NTLM Relay via HTTP,"T1212, T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_relay_ntlm_auth_via_http_spoolss.toml)
Potential Masquerading as Browser Process,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_browsers.toml)
Potential Masquerading as Business App Installer,"T1036, T1036.001, T1036.005, T1189, T1204, T1204.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_business_apps_installer.toml)
Potential Masquerading as Communication Apps,"T1036, T1036.001, T1036.005, T1554",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_communication_apps.toml)
Potential Masquerading as Svchost,"T1036, T1036.005",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_as_svchost.toml)
Potential Masquerading as System32 DLL,"T1036, T1036.001, T1036.005, T1554, T1574, T1574.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_windows_dll.toml)
Potential Masquerading as System32 Executable,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_windows_system32_exe.toml)
Potential Masquerading as VLC DLL,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_vlc_dll.toml)
Potential Microsoft Office Sandbox Evasion,T1497,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_sandboxed_office_app_suspicious_zip_file.toml)
Potential NetNTLMv1 Downgrade Attack,"T1112, T1562, T1562.010",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_ntlm_downgrade.toml)
Potential Persistence via File Modification,"T1014, T1037, T1037.004, T1053, T1053.003, T1136, T1136.001, T1543, T1543.002, T1547, T1547.006, T1548, T1548.003, T1556, T1574, T1574.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/fim/persistence_suspicious_file_modifications.toml)
Potential Persistence via Login Hook,"T1547, T1647",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_loginwindow_plist_modification.toml)
Potential Persistence via Mandatory User Profile,"T1112, T1547",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_user_mandatory_profile_file.toml)
Potential PowerShell Obfuscated Script via High Entropy,"T1027, T1059, T1059.001, T1140",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_high_entropy.toml)
Potential PowerShell Obfuscation via High Numeric Character Proportion,"T1027, T1059, T1059.001, T1140",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_high_number_proportion.toml)
Potential Privacy Control Bypass via Localhost Secure Copy,T1548,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_privilege_escalation_privacy_pref_sshd_fulldiskaccess.toml)
Potential Privacy Control Bypass via TCCDB Modification,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_privacy_controls_tcc_database_modification.toml)
Potential privilege escalation via CVE-2022-38028,"T1036, T1068",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_exploit_cve_202238028.toml)
Potential Privilege Escalation via PKEXEC,"T1068, T1574, T1574.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_pkexec_envar_hijack.toml)
Potential Privilege Escalation via SUID/SGID Proxy Execution,"T1068, T1218, T1548, T1548.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_potential_suid_sgid_proxy_execution.toml)
Potential Process Injection from Malicious Document,"T1055, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_injection_from_msoffice.toml)
Potential Process Injection via PowerShell,"T1055, T1055.001, T1055.002, T1059, T1059.001, T1106",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_process_injection.toml)
Potential Process Name Stomping with Prctl,"T1036, T1036.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_prctl_process_name_tampering.toml)
Potential Remote File Execution via MSIEXEC,"T1218, T1218.007, T1566, T1566.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_execution_remote_via_msiexec.toml)
Potential Remote Install via MsiExec,"T1218, T1218.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_msiexec_remote_payload.toml)
Potential RemoteMonologue Attack,"T1112, T1562",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_regmod_remotemonologue.toml)
Potential Secure File Deletion via SDelete Utility,"T1070, T1070.004, T1485",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_sdelete_like_filename_rename.toml)
Potential Timestomp in Executable Files,"T1070, T1070.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_timestomp_sysmon.toml)
Potential Windows Error Manager Masquerading,"T1036, T1036.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_werfault.toml)
Potential Windows Session Hijacking via CcmExec,T1574,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_sccm_scnotification_dll.toml)
Potentially Suspicious Process Started via tmux or screen,T1218,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_sus_utility_executed_via_tmux_or_screen.toml)
PowerShell Invoke-NinjaCopy script,"T1003, T1003.002, T1003.003, T1006, T1059, T1059.001",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_invoke_ninjacopy.toml)
PowerShell Script Block Logging Disabled,"T1112, T1562, T1562.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_disable_posh_scriptblocklogging.toml)
PowerShell Script with Encryption/Decryption Capabilities,"T1027, T1140",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_encryption.toml)
PowerShell Script with Log Clear Capabilities,"T1059, T1059.001, T1070, T1070.001",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_powershell_clear_logs_script.toml)
PowerShell Script with Windows Defender Tampering Capabilities,"T1059, T1059.001, T1562, T1562.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_defender_tampering.toml)
PowerShell Suspicious Payload Encoded and Compressed,"T1027, T1059, T1059.001, T1140",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_compressed.toml)
Process Activity via Compiled HTML File,"T1204, T1204.002, T1218, T1218.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_via_compiled_html_file.toml)
Process Backgrounded by Unusual Parent,"T1059, T1564",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_process_backgrounded_by_unusual_parent.toml)
Process Execution from an Unusual Directory,"T1036, T1036.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_from_unusual_directory.toml)
Process Injection by the Microsoft Build Engine,"T1055, T1127, T1127.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_injection_msbuild.toml)
Processes with Trailing Spaces,"T1036, T1036.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_processes_with_trailing_spaces.toml)
Program Files Directory Masquerading,"T1036, T1036.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_trusted_directory.toml)
Proxy Execution via Console Window Host,T1202,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_indirect_exec_conhost.toml)
Proxy Execution via Windows OpenSSH,T1202,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_indirect_exec_openssh.toml)
Proxy Shell Execution via Busybox,"T1059, T1059.004, T1218",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_busybox_indirect_shell_spawn.toml)
Python Path File (pth) Creation,"T1059, T1059.004, T1546, T1546.018, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pth_file_creation.toml)
Python Site or User Customize File Creation,"T1059, T1059.004, T1546, T1546.018, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_site_and_user_customize_file_creation.toml)
Quarantine Attrib Removed by Unsigned or Untrusted Process,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_attempt_del_quarantine_attrib.toml)
Rare AWS Error Code,"T1526, T1580",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/ml_cloudtrail_rare_error_code.toml)
Rare Azure Activity Logs Event Failures,"T1526, T1580",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure/ml_azure_rare_event_failures.toml)
Rare GCP Audit Failure Event Code,"T1526, T1580",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/ml_gcp_rare_error_code.toml)
RDP Enabled via Registry,"T1021, T1021.001, T1112",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_rdp_enabled_registry.toml)
Registry Persistence via AppInit DLL,"T1112, T1546, T1546.010",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_appinitdlls_registry.toml)
Remote Desktop Enabled in Windows Firewall by Netsh,"T1562, T1562.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_enable_inbound_rdp_with_netsh.toml)
Remote XSL Script Execution via COM,"T1220, T1566, T1566.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_xsl_script_execution_via_com.toml)
Renamed Automation Script Interpreter,"T1036, T1036.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_renamed_autoit.toml)
Renamed Utility Executed with Short Program Name,"T1036, T1036.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_short_program_name.toml)
Root Certificate Installation,"T1553, T1553.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_root_certificate_installation.toml)
ROT Encoded Python Script Execution,"T1027, T1027.013, T1140",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_encoding_rot13_python_script.toml)
Scheduled Tasks AT Command Enabled,"T1053, T1053.002, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_scheduledjobs_at_protocol_enabled.toml)
Script Execution via Microsoft HTML Application,"T1218, T1218.005, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_script_via_html_app.toml)
SELinux Configuration Creation or Renaming,"T1562, T1562.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_selinux_configuration_creation_or_renaming.toml)
Sensitive Audit Policy Sub-Category Disabled,"T1070, T1070.001, T1562, T1562.002, T1562.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_audit_policy_disabled_winlog.toml)
Service Control Spawned via Script Interpreter,"T1047, T1059, T1059.001, T1059.003, T1059.005, T1218, T1218.010, T1218.011, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_service_control_spawned_script_int.toml)
Service DACL Modification via sc.exe,"T1543, T1543.003, T1564",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_sc_sdset.toml)
Service Disabled via Registry Modification,"T1112, T1489",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_service_disabled_registry.toml)
Service Path Modification,"T1112, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_service_path_registry.toml)
Service Path Modification via sc.exe,"T1112, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_services_exe_path.toml)
Shell Command-Line History Deletion Detected via Defend for Containers,"T1070, T1070.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/defense_evasion_deletion_of_shell_cmdline_history.toml)
Signed Proxy Execution via MS Work Folders,T1218,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_workfolders_control_execution.toml)
SIP Provider Modification,"T1553, T1553.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_sip_provider_mod.toml)
SoftwareUpdate Preferences Modification,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_apple_softupdates_modification.toml)
SolarWinds Process Disabling Services via Registry,"T1112, T1195, T1195.002, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_solarwinds_backdoor_service_disabled_via_registry.toml)
Spike in Successful Logon Events from a Source IP,"T1078, T1078.002, T1078.003, T1110",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/credential_access_ml_auth_spike_in_logon_events_from_a_source_ip.toml)
SSH Authorized Keys File Deletion,"T1070, T1070.004",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_authorized_keys_file_deletion.toml)
SSL Certificate Deletion,"T1070, T1070.004, T1485, T1553",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_ssl_certificate_deletion.toml)
Startup Folder Persistence via Unsigned Process,"T1036, T1036.001, T1547, T1547.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_startup_folder_file_written_by_unsigned_process.toml)
Suspicious .NET Code Compilation,"T1027, T1027.004, T1059, T1059.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_dotnet_compiler_parent_process.toml)
Suspicious .NET Reflection via PowerShell,"T1055, T1055.001, T1055.002, T1059, T1059.001, T1620",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_assembly_load.toml)
Suspicious Activity Reported by Okta User,T1078,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_suspicious_activity_reported_by_okta_user.toml)
Suspicious Antimalware Scan Interface DLL,"T1562, T1562.001, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_amsi_bypass_dllhijack.toml)
Suspicious APT Package Manager Execution,"T1059, T1059.004, T1543, T1546, T1546.016, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_apt_package_manager_execution.toml)
Suspicious APT Package Manager Network Connection,"T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_apt_package_manager_netcon.toml)
Suspicious CertUtil Commands,T1140,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_certutil_commands.toml)
Suspicious Communication App Child Process,"T1036, T1036.001, T1036.005, T1055, T1554",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_communication_apps_suspicious_child_process.toml)
Suspicious Content Extracted or Decompressed via Funzip,"T1027, T1059, T1059.004, T1140",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_sus_extraction_or_decrompression_via_funzip.toml)
Suspicious DLL Loaded for Persistence or Privilege Escalation,"T1036, T1036.001, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_persistence_phantom_dll.toml)
Suspicious Endpoint Security Parent Process,"T1036, T1036.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_as_elastic_endpoint_process.toml)
Suspicious Execution from a Mounted Device,"T1059, T1059.001, T1059.003, T1218, T1218.005, T1218.010, T1218.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_execution_from_mounted_device.toml)
Suspicious Execution via MSIEXEC,"T1218, T1218.007",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_suspicious_msiexec_execution.toml)
Suspicious Execution via Windows Subsystem for Linux,"T1059, T1059.004, T1202",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wsl_bash_exec.toml)
Suspicious Explorer Child Process,"T1059, T1059.001, T1059.003, T1059.005, T1218, T1566, T1566.001, T1566.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_via_explorer_suspicious_child_parent_args.toml)
Suspicious File Creation via Kworker,"T1014, T1547",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kworker_file_creation.toml)
Suspicious File Made Executable via Chmod Inside A Container,"T1059, T1222, T1222.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_file_made_executable_via_chmod_inside_container.toml)
Suspicious Hidden Child Process of Launchd,"T1543, T1543.001, T1564, T1564.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_defense_evasion_hidden_launch_agent_deamon_logonitem_process.toml)
Suspicious HTML File Creation,"T1027, T1027.006, T1566, T1566.001, T1566.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_evasion_suspicious_htm_file_creation.toml)
Suspicious ImagePath Service Creation,"T1112, T1543, T1543.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_service_created_registry.toml)
Suspicious Kernel Feature Activity,"T1082, T1553, T1562, T1562.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_sysctl_kernel_feature_activity.toml)
Suspicious Kworker UID Elevation,"T1014, T1574, T1574.013",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_kworker_uid_elevation.toml)
Suspicious Managed Code Hosting Process,T1055,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_managedcode_host_process.toml)
Suspicious Microsoft Antimalware Service Execution,"T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_execution_windefend_unusual_path.toml)
Suspicious Microsoft Diagnostics Wizard Execution,T1218,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_proxy_execution_via_msdt.toml)
Suspicious Microsoft HTML Application Child Process,"T1218, T1218.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_mshta_susp_child.toml)
Suspicious MS Office Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_office_child_process.toml)
Suspicious MS Outlook Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_outlook_child_process.toml)
Suspicious Network Connection via systemd,"T1543, T1543.002, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_netcon.toml)
Suspicious Outlook Child Process,"T1036, T1036.001, T1036.005, T1055, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_outlook_suspicious_child.toml)
Suspicious Path Invocation from Command Line,"T1059, T1059.004, T1564",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_path_invocation_from_command_line.toml)
Suspicious Path Mounted,T1564,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_suspicious_path_mounted.toml)
Suspicious Portable Executable Encoded in Powershell Script,"T1055, T1059, T1059.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_portable_executable.toml)
Suspicious Process Access via Direct System Call,"T1055, T1106",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_process_access_direct_syscall.toml)
Suspicious Process Creation CallTrace,T1055,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_process_creation_calltrace.toml)
Suspicious Process Execution Detected via Defend for Containers,"T1059, T1059.004, T1071, T1620",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/defense_evasion_interactive_process_execution_from_suspicious_directory.toml)
Suspicious Process Execution via Renamed PsExec Executable,"T1036, T1036.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_psexesvc.toml)
Suspicious Renaming of ESXI Files,"T1036, T1036.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_rename_esxi_files.toml)
Suspicious Script Object Execution,"T1218, T1218.010",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_scrobj_load.toml)
Suspicious Startup Shell Folder Modification,"T1112, T1547, T1547.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_evasion_registry_startup_shell_folder_modified.toml)
Suspicious TCC Access Granted for User Folders,"T1005, T1548, T1548.006",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_suspicious_tcc_access_granted.toml)
Suspicious Troubleshooting Pack Cabinet Execution,T1218,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_msdt_suspicious_diagcab.toml)
Suspicious Usage of bpf_probe_write_user Helper,"T1014, T1547, T1547.006",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_bpf_probe_write_user.toml)
Suspicious WerFault Child Process,"T1036, T1546, T1546.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_suspicious_werfault_childproc.toml)
Suspicious WMIC XSL Script Execution,"T1047, T1220",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_wmi_script.toml)
Suspicious Zoom Child Process,"T1036, T1055, T1203",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_zoom_child_process.toml)
System Binary Moved or Copied,"T1036, T1036.003, T1564",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_binary_copied_to_suspicious_directory.toml)
System Binary Symlink to Suspicious Location,"T1202, T1564, T1574",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_symlink_binary_to_writable_dir.toml)
System File Ownership Change,"T1222, T1222.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_modify_ownership_os_files.toml)
System Log File Deletion,"T1070, T1070.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_log_files_deleted.toml)
System Path File Creation and Execution Detected via Defend for Containers,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_file_creation_in_system_binary_locations.toml)
Tainted Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_load.toml)
Tainted Out-Of-Tree Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_out_of_tree_load.toml)
Tampering of Shell Command-Line History,"T1070, T1070.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_deletion_of_bash_command_line_history.toml)
Tampering with RUNNER_TRACKING_ID in GitHub Actions Runners,"T1059, T1195, T1195.001, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_via_github_runner_with_runner_tracking_id_tampering_via_env_vars.toml)
TCC Bypass via Mounted APFS Snapshot Access,T1006,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_tcc_bypass_mounted_apfs_access.toml)
Timestomping using Touch Command,"T1070, T1070.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_timestomp_touch.toml)
UAC Bypass Attempt via Elevated COM Internet Explorer Add-On Installer,"T1548, T1548.002, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_ieinstal.toml)
UAC Bypass Attempt via Privileged IFileOperation COM Interface,"T1548, T1548.002, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_dll_sideloading.toml)
