Name,Technique,Rule Type,Severity,Source,Guide
Suspicious Activity Reported by Okta User,T1078,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_suspicious_activity_reported_by_okta_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-suspicious-activity-reported-by-okta-user.md)
Suspicious Child Process of Adobe Acrobat Reader Update Service,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/privilege_escalation_exploit_adobe_acrobat_updater.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-exploit-adobe-acrobat-updater.md)
Suspicious DLL Loaded for Persistence or Privilege Escalation,"T1036, T1036.001, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_persistence_phantom_dll.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-persistence-phantom-dll.md)
Suspicious Echo or Printf Execution Detected via Defend for Containers,"T1037, T1053, T1053.003, T1543, T1546, T1546.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/persistence_suspicious_echo_or_printf_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-echo-or-printf-execution.md)
Suspicious Kworker UID Elevation,"T1014, T1574, T1574.013",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_kworker_uid_elevation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-kworker-uid-elevation.md)
Suspicious Passwd File Event Action,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_suspicious_passwd_file_write.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-suspicious-passwd-file-write.md)
Suspicious Print Spooler File Deletion,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_suspicious_file_deletion.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-printspooler-suspicious-file-deletion.md)
Suspicious Print Spooler Point and Print DLL,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_registry_copyfiles.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-printspooler-registry-copyfiles.md)
Suspicious Print Spooler SPL File Created,T1068,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_suspicious_spl_file.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-printspooler-suspicious-spl-file.md)
Suspicious SeIncreaseBasePriorityPrivilege Use,T1134,Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_thread_cpu_priority_hijack.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-thread-cpu-priority-hijack.md)
Suspicious Symbolic Link Created,"T1003, T1003.008, T1548",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_linux_suspicious_symbolic_link.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-linux-suspicious-symbolic-link.md)
Suspicious WerFault Child Process,"T1036, T1546, T1546.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_suspicious_werfault_childproc.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-masquerading-suspicious-werfault-childproc.md)
Systemd Generator Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_generator_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-generator-creation.md)
Systemd Service Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-service-creation.md)
Systemd Service Started by Unusual Parent Process,"T1543, T1543.002",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_started.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-service-started.md)
Systemd Shell Execution During Boot,"T1543, T1543.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_shell_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-shell-execution.md)
Trap Signals Execution,"T1546, T1546.005",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/privilege_escalation_trap_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-trap-execution.md)
UAC Bypass Attempt via Elevated COM Internet Explorer Add-On Installer,"T1548, T1548.002, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_ieinstal.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-ieinstal.md)
UAC Bypass Attempt via Privileged IFileOperation COM Interface,"T1548, T1548.002, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_dll_sideloading.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-dll-sideloading.md)
UAC Bypass Attempt via Windows Directory Masquerading,"T1036, T1036.005, T1548, T1548.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_mock_windir.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-mock-windir.md)
UAC Bypass Attempt with IEditionUpgradeManager Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_clipup.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-clipup.md)
UAC Bypass via DiskCleanup Scheduled Task Hijack,"T1053, T1053.005, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_diskcleanup_hijack.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-diskcleanup-hijack.md)
UAC Bypass via ICMLuaUtil Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_interface_icmluautil.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-interface-icmluautil.md)
UAC Bypass via Windows Firewall Snap-In Hijack,"T1218, T1218.014, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_winfw_mmc_hijack.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-winfw-mmc-hijack.md)
UID Elevation from Previously Unknown Executable,"T1014, T1574, T1574.013",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_uid_elevation_from_unknown_executable.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uid-elevation-from-unknown-executable.md)
Unauthorized Access to an Okta Application,T1078,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_okta_user_attempted_unauthorized_access.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-okta-user-attempted-unauthorized-access.md)
Unsigned DLL loaded by DNS Service,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_dns_serverlevelplugindll.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-dns-serverlevelplugindll.md)
Unusual D-Bus Daemon Child Process,"T1059, T1059.004, T1543",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dbus_unsual_daemon_parent_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-dbus-unsual-daemon-parent-execution.md)
Unusual Group Name Accessed by a User,"T1068, T1069, T1078",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_group_name_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-windows-rare-group-name-by-user.md)
Unusual Host Name for Okta Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_rare_host_name_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-okta-rare-host-name-by-user.md)
Unusual Host Name for Windows Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_device_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-windows-rare-device-by-user.md)
Unusual LD_PRELOAD/LD_LIBRARY_PATH Command Line Arguments,"T1574, T1574.006",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_ld_preload_cmdline.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-ld-preload-cmdline.md)
Unusual Parent-Child Relationship,"T1055, T1055.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_parentchild_relationship.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-unusual-parentchild-relationship.md)
Unusual Print Spooler Child Process,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_printspooler_childprocess.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-unusual-printspooler-childprocess.md)
Unusual Privilege Type assigned to a User,"T1068, T1078",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_privilege_assigned_to_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-windows-rare-privilege-assigned-to-user.md)
Unusual Process Detected for Privileged Commands by a User,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_linux_rare_process_executed_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-linux-rare-process-executed-by-user.md)
Unusual Region Name for Okta Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_rare_region_name_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-okta-rare-region-name-by-user.md)
Unusual Region Name for Windows Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_region_name_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-windows-rare-region-name-by-user.md)
Unusual Service Host Child Process - Childless Service,"T1055, T1055.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_svchost_childproc_childless.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-unusual-svchost-childproc-childless.md)
Unusual Source IP for Okta Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_rare_source_ip_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-okta-rare-source-ip-by-user.md)
Unusual Source IP for Windows Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_source_ip_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-windows-rare-source-ip-by-user.md)
Unusual Spike in Concurrent Active Sessions by a User,"T1068, T1078",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_high_sum_concurrent_sessions_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privileged-access-ml-okta-high-sum-concurrent-sessions-by-user.md)
Unusual Sudo Activity,T1548,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/privilege_escalation_ml_linux_anomalous_sudo_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-ml-linux-anomalous-sudo-activity.md)
Unusual Windows User Privilege Elevation Activity,,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/privilege_escalation_ml_windows_rare_user_runas_event.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-ml-windows-rare-user-runas-event.md)
User Added to the Admin Group,"T1078, T1078.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/privilege_escalation_user_added_to_admin_group.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-user-added-to-admin-group.md)
Windows Service Installed via an Unusual Client,"T1543, T1543.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_windows_service_via_unusual_client.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-windows-service-via-unusual-client.md)
