Name,Technique,Rule Type,Severity,Source,Guide
Potential PowerShell Obfuscation via High Special Character Proportion,"T1027, T1059, T1059.001, T1140",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_posh_obfuscation_proportion_special_chars.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-proportion-special-chars.md)
Potential PowerShell Obfuscation via Invalid Escape Sequences,"T1027, T1059, T1059.001, T1140",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_backtick.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-backtick.md)
Potential PowerShell Obfuscation via Reverse Keywords,"T1027, T1059, T1059.001, T1140",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_reverse_keyword.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-reverse-keyword.md)
Potential PowerShell Obfuscation via Special Character Overuse,"T1027, T1059, T1059.001, T1140",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_whitespace_special_proportion.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-whitespace-special-proportion.md)
Potential PowerShell Obfuscation via String Concatenation,"T1027, T1059, T1059.001, T1140",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_string_concat.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-string-concat.md)
Potential PowerShell Obfuscation via String Reordering,"T1027, T1059, T1059.001, T1140",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_string_format.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-string-format.md)
Potential PowerShell Pass-the-Hash/Relay Script,"T1059, T1059.001, T1550, T1550.002, T1557",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_relay_tools.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-relay-tools.md)
Potential Privilege Escalation via Service ImagePath Modification,"T1543, T1543.003, T1569, T1569.002, T1574, T1574.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_reg_service_imagepath_mod.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-reg-service-imagepath-mod.md)
Potential Process Injection via PowerShell,"T1055, T1055.001, T1055.002, T1059, T1059.001, T1106",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_process_injection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-process-injection.md)
Potential Reverse Shell,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_tcp_cli_utility_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-tcp-cli-utility-linux.md)
Potential Reverse Shell Activity via Terminal,T1059,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_revershell_via_shell_cmd.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-revershell-via-shell-cmd.md)
Potential Reverse Shell via Background Process,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_background_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-background-process.md)
Potential Reverse Shell via Child,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_child_tcp_utility_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-child-tcp-utility-linux.md)
Potential Reverse Shell via Java,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_java_revshell_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-java-revshell-linux.md)
Potential Reverse Shell via Suspicious Binary,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_suspicious_binary.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-suspicious-binary.md)
Potential Reverse Shell via Suspicious Child Process,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_lolbin_interpreter_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-lolbin-interpreter-linux.md)
Potential Reverse Shell via UDP,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_udp_cli_utility_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-via-udp-cli-utility-linux.md)
Potential SAP NetWeaver Exploitation,"T1059, T1059.007, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_sap_netweaver_webshell_exec.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-sap-netweaver-webshell-exec.md)
Potential SAP NetWeaver WebShell Creation,"T1059, T1059.007, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_sap_netweaver_jsp_webshell.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-sap-netweaver-jsp-webshell.md)
Potential Shell via Wildcard Injection Detected,"T1059, T1068",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_potential_wildcard_shell_spawn.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-potential-wildcard-shell-spawn.md)
Potential Upgrade of Non-interactive Shell,"T1059, T1059.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_interpreter_tty_upgrade.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-interpreter-tty-upgrade.md)
Potential Veeam Credential Access Command,"T1003, T1059, T1059.001, T1555",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_veeam_commands.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-veeam-commands.md)
Potential Widespread Malware Infection Across Multiple Hosts,"T1204, T1204.002",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_potential_widespread_malware_infection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-potential-widespread-malware-infection.md)
PowerShell Invoke-NinjaCopy script,"T1003, T1003.002, T1003.003, T1006, T1059, T1059.001",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_invoke_ninjacopy.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-invoke-ninjacopy.md)
PowerShell Kerberos Ticket Dump,"T1003, T1059, T1059.001, T1558",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_kerb_ticket_dump.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-kerb-ticket-dump.md)
PowerShell Kerberos Ticket Request,"T1003, T1059, T1059.001, T1558, T1558.003",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_request_ticket.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-request-ticket.md)
PowerShell Keylogging Script,"T1056, T1056.001, T1059, T1059.001, T1106",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_keylogger.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-keylogger.md)
PowerShell Mailbox Collection Script,"T1059, T1059.001, T1114, T1114.001, T1114.002",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_mailbox.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-mailbox.md)
PowerShell MiniDump Script,"T1003, T1003.001, T1059, T1059.001",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_minidump.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-minidump.md)
PowerShell Obfuscation via Negative Index String Reversal,"T1027, T1059, T1059.001, T1140",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_obfuscation_index_reversal.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-obfuscation-index-reversal.md)
PowerShell PSReflect Script,"T1059, T1059.001, T1106",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_psreflect.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-posh-psreflect.md)
PowerShell Script with Archive Compression Capabilities,"T1059, T1059.001, T1560",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/collection_posh_compression.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-compression.md)
PowerShell Script with Log Clear Capabilities,"T1059, T1059.001, T1070, T1070.001",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_powershell_clear_logs_script.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-powershell-clear-logs-script.md)
PowerShell Script with Password Policy Discovery Capabilities,"T1059, T1059.001, T1201",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_posh_password_policy.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/discovery-posh-password-policy.md)
PowerShell Script with Token Impersonation Capabilities,"T1059, T1059.001, T1106, T1134, T1134.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_posh_token_impersonation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-posh-token-impersonation.md)
PowerShell Script with Veeam Credential Access Capabilities,"T1003, T1059, T1059.001, T1555",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_posh_veeam_sql.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-posh-veeam-sql.md)
PowerShell Script with Webcam Video Capture Capabilities,"T1059, T1059.001, T1125",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_webcam_video_capture.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-webcam-video-capture.md)
PowerShell Script with Windows Defender Tampering Capabilities,"T1059, T1059.001, T1562, T1562.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_defender_tampering.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-defender-tampering.md)
PowerShell Share Enumeration Script,"T1039, T1059, T1059.001, T1106, T1135",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_posh_invoke_sharefinder.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/discovery-posh-invoke-sharefinder.md)
PowerShell Suspicious Discovery Related Windows API Functions,"T1039, T1059, T1059.001, T1069, T1069.001, T1087, T1087.001, T1106, T1135, T1482",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_posh_suspicious_api_functions.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/discovery-posh-suspicious-api-functions.md)
PowerShell Suspicious Payload Encoded and Compressed,"T1027, T1059, T1059.001, T1140",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_compressed.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-compressed.md)
PowerShell Suspicious Script with Audio Capture Capabilities,"T1059, T1059.001, T1106, T1123",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_audio_capture.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-audio-capture.md)
PowerShell Suspicious Script with Clipboard Retrieval Capabilities,"T1059, T1059.001, T1115",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_clipboard_capture.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-clipboard-capture.md)
PowerShell Suspicious Script with Screenshot Capabilities,"T1059, T1059.001, T1113",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_posh_screen_grabber.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-posh-screen-grabber.md)
Printer User (lp) Shell Execution,T1203,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_cupsd_foomatic_rip_lp_user_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-cupsd-foomatic-rip-lp-user-execution.md)
Privileged Container Creation with Host Directory Mount,"T1059, T1059.004, T1609, T1611",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_privileged_container_creation_with_host_reference.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-privileged-container-creation-with-host-reference.md)
Privileged Docker Container Creation,"T1059, T1059.004, T1609, T1611",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_potentially_overly_permissive_container_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-potentially-overly-permissive-container-creation.md)
Process Activity via Compiled HTML File,"T1204, T1204.002, T1218, T1218.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_via_compiled_html_file.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-via-compiled-html-file.md)
Process Backgrounded by Unusual Parent,"T1059, T1564",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_process_backgrounded_by_unusual_parent.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-process-backgrounded-by-unusual-parent.md)
Process Started from Process ID (PID) File,T1059,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_process_started_from_process_id_file.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-process-started-from-process-id-file.md)
Process Started with Executable Stack,"T1059, T1059.004",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_executable_stack_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-executable-stack-execution.md)
Proxy Shell Execution via Busybox,"T1059, T1059.004, T1218",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_busybox_indirect_shell_spawn.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-busybox-indirect-shell-spawn.md)
PsExec Network Connection,"T1021, T1021.002, T1569, T1569.002, T1570",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_psexec_lateral_movement_command.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-psexec-lateral-movement-command.md)
Python Path File (pth) Creation,"T1059, T1059.004, T1546, T1546.018, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pth_file_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-pth-file-creation.md)
Python Site or User Customize File Creation,"T1059, T1059.004, T1546, T1546.018, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_site_and_user_customize_file_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-site-and-user-customize-file-creation.md)
React2Shell (CVE-2025-55182) Exploitation Attempt,"T1059, T1059.007, T1190",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_react_server_components_rce_attempt.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-react-server-components-rce-attempt.md)
React2Shell Network Security Alert,"T1059, T1059.007, T1190",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/initial_access_react_server_rce_network_alerts.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-react-server-rce-network-alerts.md)
Remote File Download via PowerShell,"T1059, T1059.001, T1105",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_remote_file_copy_powershell.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/command-and-control-remote-file-copy-powershell.md)
Remote File Download via Script Interpreter,"T1059, T1059.005, T1105",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_remote_file_copy_scripts.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/command-and-control-remote-file-copy-scripts.md)
Remote GitHub Actions Runner Registration,"T1059, T1195, T1195.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_register_github_actions_runner.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-register-github-actions-runner.md)
Remote Scheduled Task Creation,"T1021, T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_scheduled_task_target.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/lateral-movement-scheduled-task-target.md)
Remote Scheduled Task Creation via RPC,"T1021, T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_remote_task_creation_winlog.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/lateral-movement-remote-task-creation-winlog.md)
Root Network Connection via GDB CAP_SYS_PTRACE,"T1055, T1055.008, T1059, T1059.004, T1068, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_gdb_sys_ptrace_netcon.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-gdb-sys-ptrace-netcon.md)
Scheduled Task Created by a Windows Script,"T1053, T1053.005, T1059, T1059.001, T1059.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_local_scheduled_task_scripting.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-local-scheduled-task-scripting.md)
Scheduled Tasks AT Command Enabled,"T1053, T1053.002, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_scheduledjobs_at_protocol_enabled.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-scheduledjobs-at-protocol-enabled.md)
ScreenConnect Server Spawning Suspicious Processes,"T1059, T1059.001, T1059.003, T1190",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_webshell_screenconnect_server.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-webshell-screenconnect-server.md)
Script Interpreter Connection to Non-Standard Port,"T1059, T1059.006, T1059.007, T1571",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_script_interpreter_connection_to_non_standard_port.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/command-and-control-script-interpreter-connection-to-non-standard-port.md)
Security Software Discovery using WMIC,"T1047, T1518, T1518.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_security_software_wmic.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/discovery-security-software-wmic.md)
Segfault Detected,,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_linux_segfault.toml),
Service Account Token or Certificate Access Followed by Kubernetes API Request,"T1059, T1059.004, T1552, T1552.001, T1613",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_d4c_k8s_mda_service_account_token_access_followed_by_kubernetes_api_request.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-d4c-k8s-mda-service-account-token-access-followed-by-kubernetes-api-request.md)
Service Command Lateral Movement,"T1021, T1543, T1543.003, T1569, T1569.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_cmd_service.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/lateral-movement-cmd-service.md)
Service Control Spawned via Script Interpreter,"T1047, T1059, T1059.001, T1059.003, T1059.005, T1218, T1218.010, T1218.011, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_service_control_spawned_script_int.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-service-control-spawned-script-int.md)
Shell Execution via Apple Scripting,T1059,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_shell_execution_via_apple_scripting.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-shell-execution-via-apple-scripting.md)
Simple HTTP Web Server Connection,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_simple_web_server_connection_accepted.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-simple-web-server-connection-accepted.md)
Simple HTTP Web Server Creation,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_simple_web_server_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-simple-web-server-creation.md)
Spike in host-based traffic,"T1041, T1068, T1204, T1498, T1499",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_high_count_events_for_a_host_name.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-high-count-events-for-a-host-name.md)
Suspicious .NET Code Compilation,"T1027, T1027.004, T1059, T1059.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_dotnet_compiler_parent_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-dotnet-compiler-parent-process.md)
Suspicious .NET Reflection via PowerShell,"T1055, T1055.001, T1055.002, T1059, T1059.001, T1620",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_posh_assembly_load.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-posh-assembly-load.md)
Suspicious Apple Mail Rule Plist Modification,"T1204, T1546",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_apple_mail_rule_modification.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-apple-mail-rule-modification.md)
Suspicious APT Package Manager Execution,"T1059, T1059.004, T1543, T1546, T1546.016, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_apt_package_manager_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-apt-package-manager-execution.md)
Suspicious Automator Workflows Execution,T1059,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_script_via_automator_workflows.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-script-via-automator-workflows.md)
Suspicious Browser Child Process,"T1189, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_initial_access_suspicious_browser_childproc.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-initial-access-suspicious-browser-childproc.md)
Suspicious Cmd Execution via WMI,"T1047, T1059, T1059.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_cmd_wmi.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-cmd-wmi.md)
Suspicious Command Prompt Network Connection,"T1059, T1105",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_command_prompt_connecting_to_the_internet.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-command-prompt-connecting-to-the-internet.md)
Suspicious Content Extracted or Decompressed via Funzip,"T1027, T1059, T1059.004, T1140",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_sus_extraction_or_decrompression_via_funzip.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-sus-extraction-or-decrompression-via-funzip.md)
Suspicious Curl to Jamf Endpoint,T1072,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/lateral_movement_suspicious_curl_to_jamf_endpoint.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/lateral-movement-suspicious-curl-to-jamf-endpoint.md)
Suspicious Echo or Printf Execution Detected via Defend for Containers,"T1037, T1053, T1053.003, T1543, T1546, T1546.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/persistence_suspicious_echo_or_printf_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-echo-or-printf-execution.md)
Suspicious Execution from a Mounted Device,"T1059, T1059.001, T1059.003, T1218, T1218.005, T1218.010, T1218.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_execution_from_mounted_device.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-suspicious-execution-from-mounted-device.md)
Suspicious Execution from a WebDav Share,"T1021, T1021.002, T1204, T1204.002, T1570",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_scripting_remote_webdav.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-scripting-remote-webdav.md)
Suspicious Execution from Foomatic-rip or Cupsd Parent,T1203,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_cupsd_foomatic_rip_suspicious_child_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-cupsd-foomatic-rip-suspicious-child-execution.md)
