Name,Technique,Rule Type,Severity,Source
Persistence via TelemetryController Scheduled Task Hijack,"T1053, T1053.005, T1574",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_telemetrycontroller_scheduledtask_hijack.toml)
Persistence via Update Orchestrator Service Hijack,"T1068, T1543, T1543.003, T1574",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_update_orchestrator_service_hijack.toml)
Persistence via WMI Event Subscription,"T1047, T1546, T1546.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_windows_management_instrumentation_event_subscription.toml)
Persistence via WMI Standard Registry Provider,"T1047, T1543, T1543.003, T1547, T1547.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_wmi_stdregprov_run_services.toml)
Persistent Scripts in the Startup Directory,"T1547, T1547.001, T1547.009",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_startup_folder_scripts.toml)
Pluggable Authentication Module (PAM) Creation in Unusual Directory,"T1543, T1556",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pluggable_authentication_module_creation_in_unusual_dir.toml)
Pluggable Authentication Module (PAM) Source Download,"T1543, T1556",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pluggable_authentication_module_source_download.toml)
Pluggable Authentication Module (PAM) Version Discovery,"T1082, T1543, T1556",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_pam_version_discovery.toml)
Pluggable Authentication Module or Configuration Creation,"T1543, T1556",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pluggable_authentication_module_creation.toml)
Pod or Container Creation with Suspicious Command-Line,"T1053, T1053.002, T1053.003, T1059, T1059.004, T1609, T1611",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_pod_or_container_creation_command_execution.toml)
Polkit Policy Creation,"T1543, T1556",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_polkit_policy_creation.toml)
Polkit Version Discovery,T1082,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_polkit_version_discovery.toml)
Port Forwarding Rule Addition,"T1112, T1572",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_port_forwarding_added_registry.toml)
Possible FIN7 DGA Command and Control Behavior,"T1071, T1568, T1568.002",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/command_and_control_fin7_c2_behavior.toml)
Possible Okta DoS Attack,"T1498, T1499",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/impact_possible_okta_dos_attack.toml)
Potential Abuse of Resources by High Token Count and Large Response Sizes,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws_bedrock/aws_bedrock_high_resource_consumption_detection.toml)
Potential Active Directory Replication Account Backdoor,"T1003, T1003.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dcsync_user_backdoor.toml)
Potential ADIDNS Poisoning via Wildcard Record Creation,T1557,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_adidns_wildcard.toml)
Potential Admin Group Account Addition,"T1078, T1078.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/privilege_escalation_local_user_added_to_admin.toml)
Potential Application Shimming via Sdbinst,"T1546, T1546.011",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_application_shimming.toml)
Potential AWS S3 Bucket Ransomware Note Uploaded,"T1485, T1486",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/impact_s3_bucket_object_uploaded_with_ransom_keyword.toml)
Potential Azure OpenAI Model Theft,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure_openai/azure_openai_model_theft_detection.toml)
Potential Backdoor Execution Through PAM_EXEC,"T1543, T1556",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_pluggable_authentication_module_pam_exec_backdoor_exec.toml)
Potential Buffer Overflow Attack Detected,"T1068, T1190",Threshold,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_potential_bufferoverflow_attack.toml)
Potential Chroot Container Escape via Mount,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_docker_mount_chroot_container_escape.toml)
Potential Code Execution via Postgresql,"T1059, T1059.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_remote_code_execution_via_postgresql.toml)
Potential Command and Control via Internet Explorer,"T1071, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_iexplore_via_com.toml)
Potential Command Shell via NetCat,"T1059, T1059.001, T1059.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_revshell_cmd_via_netcat.toml)
Potential Computer Account NTLM Relay Activity,"T1187, T1557, T1557.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dollar_account_relay.toml)
Potential Cookies Theft via Browser Debugging,T1539,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/credential_access_cookies_chromium_browsers_debugging.toml)
Potential Credential Access via DCSync,"T1003, T1003.006, T1078, T1078.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dcsync_replication_rights.toml)
Potential Credential Access via DuplicateHandle in LSASS,"T1003, T1003.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_potential_lsa_memdump_via_mirrordump.toml)
Potential Credential Access via LSASS Memory Dump,"T1003, T1003.001, T1106",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_suspicious_lsass_access_memdump.toml)
Potential Credential Access via Memory Dump File Creation,"T1003, T1003.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/credential_access_mdmp_file_creation.toml)
Potential Credential Access via Renamed COM+ Services DLL,"T1003, T1003.001, T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_suspicious_comsvcs_imageload.toml)
Potential Credential Access via Trusted Developer Utility,"T1003, T1003.002, T1127, T1127.001, T1555, T1555.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_credential_dumping_msbuild.toml)
Potential Credential Access via Windows Utilities,"T1003, T1003.001, T1003.003, T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_cmdline_dump_tool.toml)
Potential CVE-2025-32463 Nsswitch File Creation,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_cve_2025_32463_nsswitch_file_creation.toml)
Potential CVE-2025-32463 Sudo Chroot Execution Attempt,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_cve_2025_32463_sudo_chroot_execution.toml)
Potential CVE-2025-33053 Exploitation,"T1218, T1566, T1566.001, T1566.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_url_cve_2025_33053.toml)
Potential CVE-2025-41244 vmtoolsd LPE Exploitation Attempt,T1068,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_cve_2025_41244_vmtoolsd_lpe.toml)
Potential Data Exfiltration Activity to an Unusual Destination Port,T1041,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/ded/exfiltration_ml_high_bytes_destination_port.toml)
Potential Data Exfiltration Activity to an Unusual IP Address,T1041,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/ded/exfiltration_ml_high_bytes_destination_ip.toml)
Potential Data Exfiltration Activity to an Unusual ISO Code,T1041,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/ded/exfiltration_ml_high_bytes_destination_geo_country_iso_code.toml)
Potential Data Exfiltration Activity to an Unusual Region,T1041,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/ded/exfiltration_ml_high_bytes_destination_region_name.toml)
Potential Data Exfiltration Through Curl,T1048,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/exfiltration_potential_curl_data_exfiltration.toml)
Potential Data Exfiltration Through Wget,T1048,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/exfiltration_potential_wget_data_exfiltration.toml)
Potential Data Splitting Detected,,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/exfiltration_potential_data_splitting_for_exfiltration.toml)
Potential Defense Evasion via CMSTP.exe,"T1218, T1218.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_cmstp_execution.toml)
Potential Defense Evasion via Doas,"T1548, T1548.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_doas_configuration_creation_or_rename.toml)
Potential Defense Evasion via PRoot,T1211,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_potential_proot_exploits.toml)
Potential Denial of Azure OpenAI ML Service,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure_openai/azure_openai_denial_of_ml_service_detection.toml)
Potential DGA Activity,T1568,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/dga/command_and_control_ml_dga_high_sum_probability.toml)
Potential Direct Kubelet Access via Process Arguments Detected via Defend for Containers,"T1059, T1059.004, T1613",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_potential_direct_kubelet_access_via_process_args.toml)
Potential Disabling of AppArmor,"T1562, T1562.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_disable_apparmor_attempt.toml)
Potential Disabling of SELinux,"T1562, T1562.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_disable_selinux_attempt.toml)
Potential DLL Side-Loading via Trusted Microsoft Programs,"T1036, T1574, T1574.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_execution_suspicious_explorer_winword.toml)
Potential DNS Tunneling via NsLookup,"T1071, T1071.004, T1572",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_dns_tunneling_nslookup.toml)
Potential Docker Escape via Nsenter,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_docker_escape_via_nsenter.toml)
Potential Enumeration via Active Directory Web Service,T1018,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_active_directory_webservice.toml)
Potential Escalation via Vulnerable MSI Repair,"T1068, T1218, T1218.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_msi_repair_via_mshelp_link.toml)
Potential Etherhiding C2 via Blockchain Connection,"T1059, T1059.004, T1059.006, T1059.007, T1102, T1102.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_potential_etherhiding_c2.toml)
Potential Evasion via Filter Manager,"T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_via_filter_manager.toml)
Potential Evasion via Windows Filtering Platform,"T1562, T1562.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_windows_filtering_platform.toml)
Potential Execution of rc.local Script,"T1037, T1037.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_rc_local_service_already_running.toml)
Potential Execution via FileFix Phishing Attack,"T1059, T1059.001, T1059.003, T1218, T1218.005, T1566, T1566.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_windows_phish_clickfix.toml)
Potential Execution via SSH Backdoor,"T1021, T1021.004, T1543, T1556, T1563, T1563.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_suspicious_ssh_execution_xzbackdoor.toml)
Potential Exploitation of an Unquoted Service Path Vulnerability,"T1574, T1574.009",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unquoted_service_path.toml)
Potential External Linux SSH Brute Force Detected,"T1110, T1110.001, T1110.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_potential_linux_ssh_bruteforce_external.toml)
Potential Fake CAPTCHA Phishing Attack,"T1059, T1059.001, T1059.003, T1218, T1218.005, T1566, T1566.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_windows_fakecaptcha_cmd_ps.toml)
Potential File Download via a Headless Browser,T1105,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_headless_browser.toml)
Potential File Transfer via Certreq,"T1105, T1218, T1567",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_certreq_postdata.toml)
Potential File Transfer via Curl for Windows,T1105,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_tool_transfer_via_curl.toml)
Potential Foxmail Exploitation,"T1189, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_initial_access_foxmail_exploit.toml)
Potential Git CVE-2025-48384 Exploitation,T1203,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_git_exploit_cve_2025_48384.toml)
Potential Hex Payload Execution via Command-Line,"T1027, T1059, T1059.004, T1140, T1204, T1204.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_hex_payload_execution_via_commandline.toml)
Potential Hex Payload Execution via Common Utility,"T1027, T1059, T1059.004, T1140, T1204, T1204.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_hex_payload_execution_via_utility.toml)
Potential Hidden Local User Account Creation,"T1078, T1078.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_account_creation_hide_at_logon.toml)
Potential Hidden Process via Mount Hidepid,T1564,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_mount_execution.toml)
Potential HTTP Downgrade Attack,"T1562, T1562.010",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_potential_http_downgrade_attack.toml)
Potential Impersonation Attempt via Kubectl,"T1078, T1528, T1550, T1550.001, T1552",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_potential_kubectl_impersonation.toml)
Potential Internal Linux SSH Brute Force Detected,"T1110, T1110.001, T1110.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_potential_linux_ssh_bruteforce_internal.toml)
Potential Invoke-Mimikatz PowerShell Script,"T1003, T1003.001",Custom Query,Critical,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_mimikatz_powershell_module.toml)
Potential JAVA/JNDI Exploitation Attempt,"T1059, T1059.007, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_suspicious_java_netcon_childproc.toml)
Potential Kerberos Attack via Bifrost,"T1550, T1550.003, T1558, T1558.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/lateral_movement_credential_access_kerberos_bifrostconsole.toml)
Potential Kerberos Coercion via DNS-Based SPN Spoofing,"T1187, T1557, T1557.001",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_kerberos_coerce.toml)
Potential Kerberos Relay Attack against a Computer Account,"T1187, T1557, T1557.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dollar_account_relay_kerberos.toml)
Potential Kerberos SPN Spoofing via Suspicious DNS Query,"T1187, T1557, T1557.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_kerberos_coerce_dns.toml)
Potential Kubectl Masquerading via Unexpected Process,"T1036, T1036.003, T1564",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_potential_kubectl_masquerading.toml)
Potential Lateral Tool Transfer via SMB Share,"T1021, T1021.002, T1570",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_executable_tool_transfer_smb.toml)
Potential Linux Backdoor User Account Creation,"T1136, T1136.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_linux_backdoor_user_creation.toml)
Potential Linux Credential Dumping via Proc Filesystem,"T1003, T1003.007, T1212",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_proc_credential_dumping.toml)
Potential Linux Credential Dumping via Unshadow,"T1003, T1003.008",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_credential_dumping.toml)
Potential Linux Hack Tool Launched,,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_potential_hack_tool_executed.toml)
Potential Linux Local Account Brute Force Detected,"T1110, T1110.001",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_potential_linux_local_account_bruteforce.toml)
Potential Linux Ransomware Note Creation Detected,T1486,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/impact_potential_linux_ransomware_note_detected.toml)
Potential Linux Tunneling and/or Port Forwarding,T1572,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_linux_tunneling_and_port_forwarding.toml)
Potential Linux Tunneling and/or Port Forwarding via Command Line,T1572,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_potential_tunneling_command_line.toml)
Potential Linux Tunneling and/or Port Forwarding via SSH Option,T1572,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_linux_tunneling_via_ssh_option.toml)
Potential Local NTLM Relay via HTTP,"T1212, T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_relay_ntlm_auth_via_http_spoolss.toml)
Potential LSA Authentication Package Abuse,"T1547, T1547.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_lsa_auth_package.toml)
Potential LSASS Clone Creation via PssCaptureSnapShot,"T1003, T1003.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_via_snapshot_lsass_clone_creation.toml)
Potential LSASS Memory Dump via PssCaptureSnapShot,"T1003, T1003.001",Threshold,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_suspicious_lsass_access_via_snapshot.toml)
Potential Machine Account Relay Attack via SMB,"T1187, T1557, T1557.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_machine_account_smb_relay.toml)
Potential macOS SSH Brute Force Detected,T1110,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_potential_macos_ssh_bruteforce.toml)
Potential Malicious PowerShell Based on Alert Correlation,"T1059, T1059.001",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_malicious_script_agg.toml)
Potential Malware-Driven SSH Brute Force Attempt,"T1059, T1059.004, T1071, T1496",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/impact_potential_bruteforce_malware_infection.toml)
Potential Masquerading as Browser Process,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_browsers.toml)
Potential Masquerading as Business App Installer,"T1036, T1036.001, T1036.005, T1189, T1204, T1204.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_business_apps_installer.toml)
Potential Masquerading as Communication Apps,"T1036, T1036.001, T1036.005, T1554",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_communication_apps.toml)
Potential Masquerading as Svchost,"T1036, T1036.005",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_as_svchost.toml)
Potential Masquerading as System32 DLL,"T1036, T1036.001, T1036.005, T1554, T1574, T1574.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_windows_dll.toml)
Potential Masquerading as System32 Executable,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_windows_system32_exe.toml)
Potential Masquerading as VLC DLL,"T1036, T1036.001, T1036.005, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_masquerading_vlc_dll.toml)
Potential Memory Seeking Activity,T1057,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_potential_memory_seeking_activity.toml)
Potential Meterpreter Reverse Shell,"T1059, T1059.004, T1071",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_shell_via_meterpreter_linux.toml)
Potential Microsoft Office Sandbox Evasion,T1497,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_sandboxed_office_app_suspicious_zip_file.toml)
Potential Modification of Accessibility Binaries,"T1546, T1546.008",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_priv_escalation_via_accessibility_features.toml)
Potential NetNTLMv1 Downgrade Attack,"T1112, T1562, T1562.010",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_ntlm_downgrade.toml)
Potential Network Scan Detected,"T1046, T1595, T1595.001",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/discovery_potential_port_scan_detected.toml)
Potential Network Scan Executed From Host,T1046,Threshold,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_ping_sweep_detected.toml)
Potential Network Share Discovery,"T1039, T1135",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_net_share_discovery_winlog.toml)
Potential Network Sweep Detected,"T1046, T1595, T1595.001",Threshold,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/discovery_potential_network_sweep_detected.toml)
Potential Notepad Markdown RCE Exploitation,T1203,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_notepad_markdown_child_process.toml)
Potential notify_on_release Container Escape Detected via Defend for Containers,T1611,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/privilege_escalation_potential_container_escape_via_modified_notify_on_release_file.toml)
Potential NTLM Relay Attack against a Computer Account,"T1187, T1557, T1557.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_dollar_account_relay_ntlm.toml)
Potential Okta Brute Force (Device Token Rotation),T1110,ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_brute_force_device_token_rotation.toml)
Potential Okta Brute Force (Multi-Source),"T1110, T1110.001",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_brute_force_multi_source.toml)
Potential Okta Credential Stuffing (Single Source),"T1110, T1110.004",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_credential_stuffing_single_source.toml)
Potential Okta MFA Bombing via Push Notifications,T1621,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_mfa_bombing_via_push_notifications.toml)
Potential Okta Password Spray (Multi-Source),"T1110, T1110.003",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_password_spray_multi_source.toml)
Potential Okta Password Spray (Single Source),"T1110, T1110.003",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/credential_access_okta_password_spray_single_source.toml)
Potential OpenSSH Backdoor Logging Activity,"T1554, T1556",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_ssh_backdoor_log.toml)
Potential Outgoing RDP Connection by Unusual Process,"T1021, T1021.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/lateral_movement_rdp_conn_unusual_process.toml)
Potential Pass-the-Hash (PtH) Attempt,"T1550, T1550.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_alternate_creds_pth.toml)
Potential Password Spraying Attack via SSH,"T1110, T1110.001, T1110.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_potential_password_spraying_attack.toml)
Potential Persistence via Atom Init Script Modification,T1037,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_via_atom_init_file_modification.toml)
Potential Persistence via File Modification,"T1014, T1037, T1037.004, T1053, T1053.003, T1136, T1136.001, T1543, T1543.002, T1547, T1547.006, T1548, T1548.003, T1556, T1574, T1574.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/fim/persistence_suspicious_file_modifications.toml)
Potential Persistence via Login Hook,"T1547, T1647",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_loginwindow_plist_modification.toml)
Potential Persistence via Mandatory User Profile,"T1112, T1547",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_user_mandatory_profile_file.toml)
